crypto_bomb_focus,1
tizard_mission_focus,1
maud_focus,1
limited_rearmament_focus,1
ENG_motorized_focus,1
ENG_tank_focus,1
ENG_expand_the_secret_intelligence_service_focus,_
air_defense_focus,1
radar_focus,1
shadow_scheme_focus,1
uk_industrial_focus,1
ENG_vickers_experimental_facility_focus,_
uk_extra_tech_slot,_
general_rearmament_focus,1
ENG_special_air_service,1
ENG_parachute_regiments,1
royal_ordinance_focus,1
uk_small_arms_focus,1
UK_secret_focus,1
air_rearmament_focus,3
ENG_chiefs_of_staff_committee,1
fighter_command_focus,3
bomber_command_focus,1
coastal_command_focus,1
aircraft_production_focus,3
uk_jet_focus,1
naval_rearmament_focus,1
ENG_anti_non_contact_committee,1
ENG_secure_the_imperial_shipping_routes,1
uk_destroyer_focus,1
ENG_a_s_warfare,1
uk_convoy_focus,1
ENG_anti_submarine_training_school,1
uk_waves_focus,1
uk_carrier_focus,0.25
uk_battleship_focus,1
uk_amphibious_focus,1
ENG_expand_the_repair_yards,1
ENG_vanguard,1
uk_empire_focus,1
uk_service_focus,_
uk_mediterranean_focus,_
uk_rock_focus,_
uk_spain_focus,1
uk_protect_suez,1
uk_balkan_strategy,1
uk_sanction_italy_focus,1
ENG_war_with_italy,1
uk_turkey_focus,1
uk_greece_focus,_
uk_malta_focus,_
ENG_revisit_colonial_policy,1
ENG_guide_the_colonies,1
ENG_towards_dominion_independence,1
ENG_foundations_for_an_indian_state,1
ENG_the_three_nation_solution,1
ENG_towards_indian_independence,1
ENG_withdraw_from_contested_territories,1
ENG_self_government_for_the_mediterranean,1
ENG_self_government_for_africa,1
ENG_self_government_for_the_middle_east,1
ENG_self_government_for_the_americas,1
ENG_self_government_for_asia,1
ENG_decolonization,1
ENG_the_winds_of_change,1
uk_colonial_focus,_
uk_asia_focus,_
uk_burma_focus,1
uk_sanction_japan_focus,1
ENG_war_with_japan,1
singapore_focus,1
ENG_royal_malay_regiment_focus,1
ENG_territorial_army_of_malaysia_focus,1
peninsular_focus,1
ENG_sarawakrangers_focus,1
hongkong_focus,0.25
ENG_south_east_asia_air_command_focus,1
ENG_east_indies_fleet_focus,1
uk_china_focus,1
uk_commonwealth_focus,_
ENG_british_commonwealth_air_training_plan,3
uk_india_focus,_
uk_free_india_focus,_
uk_australia_focus,_
uk_new_zealand_focus,_
uk_canada_focus,_
uk_south_africa_focus,_
ENG_indian_autonomy,1
ENG_imperial_conference,1
ENG_imperial_federation,1
ENG_steady_as_she_goes,1
ENG_global_defense,1
ENG_every_man_will_do_his_duty,1
ENG_motion_of_no_confidence,1
ENG_no_further_appeasement,1
ENG_kickstart_the_war_industry,1
ENG_secure_the_oil_imports,1
ENG_maintaining_imperial_integrity,10
ENG_enforce_the_naval_treaties,1
ENG_maintaining_the_balance_of_power,10
ENG_continental_intervention,1
ENG_home_defence,1
uk_iraq_focus,1
uk_iran_focus,1
ENG_embargo_ussr,_
ENG_war_with_ussr,_
ENG_issue_gasmasks,1
ENG_military_training_act,1
ENG_embargo_germany,1
ENG_war_with_germany,1
uk_scandinavian_focus,1
ENG_swedish_intervention,1
ENG_norwegian_intervention,1
ENG_danish_intervention,1
ENG_prepare_for_the_inevitable,1
ENG_benelux_intervention,1
ENG_belgium_security,1
ENG_dutch_security,1
ENG_a_change_in_course,1
ENG_the_kings_party,1
ENG_reassess_continental_commitments,1
ENG_isolate_the_mediterranean_threat,1
ENG_alliance_with_germany,1
ENG_noninterference_treaty_with_germany,1
ENG_take_out_the_regia_marina,1
ENG_organize_the_blackshirts,1
ENG_the_british_path_to_fascism,1
ENG_secure_the_italian_alliance,1
ENG_gibraltar_for_spanish_support,1
ENG_pre_empt_spanish_alignment,1
ENG_prevent_a_continental_hegemony,1
ENG_enact_the_mosley_manifesto,1
ENG_god_save_the_king,1
ENG_ceylon_forward_operating_base,1
ENG_imperial_conscription,1
ENG_reclaim_burma,1
ENG_pre_empt_the_ideological_threat,1
ENG_expose_the_belly_of_the_bear,1
ENG_reclaim_the_jewel_in_the_crown,1
ENG_consolidate_the_british_isles,1
ENG_unite_the_anglosphere,1
ENG_appeal_to_imperial_loyalists,1
ENG_bring_the_dominions_back_into_the_fold,1
ENG_the_sun_never_sets,1
ENG_pre_empt_the_strategic_threat,1
ENG_concessions_to_the_trade_unions,1
ENG_move_to_secure_the_dominions,1
ENG_the_fate_of_the_royal_family,1
ENG_eliminate_the_upper_class,1
ENG_for_the_good_of_the_revolution,1
ENG_the_british_communist_alternative,10
ENG_enforce_decolonization,1
ENG_reach_out_across_the_channel,1
ENG_soviet_cooperation,1
ENG_the_one_true_revolution,1
ENG_follow_moscow,10
ENG_tackle_fascism,1
ENG_preparing_the_second_front,1
ENG_tackle_capitalism,1
ENG_bermuda_invasion_launch_point,1
ENG_crush_the_dream,1
ENG_socialist_science_pool,1
ENG_liberate_the_home_of_marx,1
ENG_spirit_of_the_industrial_revolution,1
