ITA_ethiopian_war_logistics_bba,_
ITA_italian_highways_bba,_
ITA_ministry_of_italian_africa,_
ITA_develop_ethiopia,_
ITA_develop_libya,_
ITA_develop_eritrea,_
ITA_develop_somaliland,_
ITA_regional_development,_
ITA_litoranea_balbo,_
ITA_via_della_vittoria,_
ITA_libyan_railway,_
ITA_prospect_for_oil,_
ITA_libyan_refineries,_
ITA_polizia_dell_africa_italiana,_
ITA_strengthen_ascari_corps,_
ITA_comandante_diavolo,_
ITA_steel_industry_in_terni,_
ITA_power_plants_in_terni,_
ITA_industria_della_gomma_sintetica,_
ITA_strengthen_northern_industry,_
ITA_modernize_the_mezzogiorno,_
ITA_new_industrialization_program,_
ITA_railway_innovations,_
ITA_expand_foggia_farm_fields,_
ITA_investments_in_edison,_
ITA_expand_national_universities,_
ITA_fiocchi_munizioni,_
ITA_brescia_small_arms_industry,_
ITA_milan_comms_industry,_
ITA_redirect_alfa_romeo_production,_
ITA_increase_production,_
ITA_keep_specialization,_
ITA_thermojet_research,_
ITA_army_primacy_bba,_
ITA_preserve_army_traditions,_
ITA_increase_artillery_production,_
ITA_vallo_alpino_del_littorio,_
ITA_moschettieri_del_duce,_
ITA_a_bandits_war,_
ITA_carica_di_isbuscenskij,_
ITA_army_leaders,_
ITA_superesercito,_
ITA_italian_tankettes,_
ITA_bersaglieri,_
ITA_divisioni_alpine,_
ITA_fanti_dell_aria,_
ITA_self_propelled_guns,_
ITA_end_fiat_ansaldo_duopoly,_
ITA_modernize_ansaldo_facilities,_
ITA_ferrea_mole_ferreo_cuore,_
ITA_air_innovations_bba,_
ITA_citta_dell_aria,_
ITA_expand_rome_flying_school,_
ITA_reggianes_exports,_
ITA_diving_bombers,_
ITA_superaereo,_
ITA_officers_of_the_service_role,_
ITA_standardization,_
ITA_specialization,_
ITA_long_range_aircraft,_
ITA_bomber_designs,_
ITA_fighter_designs,_
ITA_multirole_aircraft,_
ITA_supremacy_in_the_skies,_
ITA_naval_power_projection,_
ITA_intensify_torpedo_manufacturing,_
ITA_expand_naval_facilities,_
ITA_oto_naval_guns,_
ITA_improve_overseas_naval_bases,_
ITA_milizia_marittima_di_artiglieria,_
ITA_supermarina,_
ITA_stockpile_fuel,_
ITA_forza_navale_especiale,_
ITA_naval_air_coordination,_
ITA_decima_flottiglia_mas,_
ITA_incrociatori_leggeri,_
ITA_incrociatori_pesanti,_
ITA_expand_naval_intelligence,_
ITA_cooperation_programs,_
ITA_cruiser_submarines,_
ITA_midget_submarines,_
ITA_cacciatorpediniere_di_scorta,_
ITA_ispettorato_dei_mezzi_antisommergibili,_
ITA_navi_da_battaglia,_
ITA_proper_carriers,_
ITA_refit_civilian_ships,_
ITA_flotta_d_evasione,_
ITA_the_abyssinian_fiasco,_
ITA_solid_progress,_
ITA_struggle_in_ethiopia,_
ITA_undermine_the_duce,_
ITA_servizio_informazione_militare,_
ITA_conspiracies_in_the_shadows,_
ITA_triumph_in_africa_bba,_
ITA_convene_the_grand_council,_
ITA_devaluate_the_lire,_
ITA_anglo_italian_agreements,_
ITA_topple_amhara_rulers,_
ITA_the_new_emperor_of_ethiopia,_
ITA_culto_del_duce,_
ITA_the_man_of_providence,_
ITA_legge_bottai,_
ITA_boost_the_grand_council_of_fascism,_
ITA_to_live_as_a_lion,_
ITA_la_battaglia_del_grano,_
ITA_la_battaglia_per_la_terra,_
ITA_la_battaglia_per_le_nascite,_
ITA_strengthen_the_regime,_
ITA_devotion,_
ITA_ministero_della_cultura_popolare,_
ITA_believe_obey_fight,_
ITA_banda_carita,_
ITA_banda_koch,_
ITA_security_militias,_
ITA_battaglioni_d_assalto,_
ITA_strengthen_the_blackshirts,_
ITA_milizia_coloniale,_
ITA_towards_a_greater_italy,_
ITA_heroes_of_the_nation,_
ITA_capo_supremo,_
ITA_bend_the_bars,_
ITA_subdue_the_sentinels,_
ITA_a_colonial_empire,_
ITA_by_blood_alone,_
ITA_masters_of_the_aegean,_
ITA_masters_of_the_mediterranean,_
ITA_depose_mussolini,_
ITA_italo_balbo_focus,_
ITA_dino_grandi_focus,_
ITA_stop_the_squandering,_
ITA_consolidate_power,_
ITA_purge_the_party,_
ITA_the_fate_of_mussolini,_
ITA_divino_duce,_
ITA_blackshirt_loyalty,_
ITA_a_greater_purpose,_
ITA_spreading_the_eagles_wings,_
ITA_italian_hegemony,_
ITA_reorganize_regio_esercito,_
ITA_reinforce_regia_aeronautica,_
ITA_compagnie_auto_avio_sahariane,_
ITA_combined_land_and_air_warfare,_
ITA_the_fourth_shore,_
ITA_oil_in_tripoli,_
ITA_steel_in_tripoli,_
ITA_novus_ordo,_
ITA_seek_british_military_cooperation,_
ITA_anglo_italian_pact,_
ITA_invite_france_to_military_partnership,_
ITA_franco_italian_pact,_
ITA_proclaim_the_italian_empire,_
ITA_reorganize_the_party,_
ITA_meritocracy,_
ITA_economic_reforms,_
ITA_improve_the_industries,_
ITA_expanded_corporatism,_
ITA_monarchia_d_italia,_
ITA_extraction_industry,_
ITA_new_corporations,_
ITA_prepare_for_the_coming_wars,_
ITA_mobilize_the_railway_guns,_
ITA_bring_back_old_glories,_
ITA_new_forms_of_weaponry,_
ITA_revoke_the_acerbo_law,_
ITA_christian_democracy,_
ITA_democratic_king,_
ITA_cooperate_with_moderates,_
ITA_expand_intelligence_services,_
ITA_crush_opposition,_
ITA_power_to_the_king,_
ITA_disband_the_blackshirts,_
ITA_utilize_the_blackshirts,_
ITA_expand_the_royal_guard,_
ITA_gloria_al_regno_d_italia,_
ITA_paramilitary_training,_
ITA_seek_papal_support,_
ITA_agents_of_the_church,_
ITA_strengthen_the_papacy,_
ITA_setting_course,_
ITA_mare_nostrum_bba,_
ITA_auxiliaries,_
ITA_the_italian_legions,_
ITA_new_roman_citizens,_
ITA_all_roads_lead_to_rome,_
ITA_the_king_of_the_skies,_
ITA_modern_musculus,_
ITA_caligulas_pride,_
ITA_iberian_protection,_
ITA_south_american_alliances,_
ITA_the_papacy_reborn,_
ITA_deus_vult,_
ITA_il_vento_aureo,_
ITA_catholic_action,_
ITA_a_time_for_war,_
ITA_the_holy_lands,_
ITA_the_catholic_dominion,_
ITA_foreign_affairs,_
ITA_balkan_ambition,_
ITA_potential_allies_in_the_balkans,_
ITA_albanian_occupation,_
ITA_albanian_oil,_
