FRA_devalue_the_franc,1
FRA_autoroutes,1
FRA_invest_in_the_metropole,1
FRA_metropolitan_france,1
FRA_industrial_expansion,1
FRA_military_factories,1
FRA_algerie_france,0.2
FRA_invest_in_the_colonies,1
FRA_invest_in_west_africa,1
FRA_invest_in_indochina,1
FRA_invest_in_syria,1
FRA_colonial_industry,1
FRA_extra_research_slot,1
FRA_extra_research_slot_2,_
FRA_global_integration,1
FRA_begin_rearmament,1
FRA_defensive_focus,1
FRA_firepower_kills,1
FRA_methodical_battle,1
FRA_fortification_focus,_
FRA_alpine_forts,_
FRA_extend_the_maginot_line,_
FRA_infantry_focus,_
FRA_artillery_focus,_
FRA_heavy_armor_focus,_
FRA_division_cuirassee,1
FRA_infantry_tanks,1
FRA_special_forces,1
FRA_fusiliers_marine,1
FRA_aggressive_focus,0.2
FRA_battle_of_maneuver,1
FRA_motorized_focus,_
FRA_mechanized_focus,_
FRA_light_medium_armor,_
FRA_air_dominance,1
FRA_cas_focus,_
FRA_air_ground_cooperation,1
FRA_flying_artillery,1
FRA_army_reform,_
FRA_form_the_popular_front,1
FRA_invite_communist_ministers,1
FRA_strengthen_the_unions,1
FRA_celebrate_the_commune,1
FRA_womens_suffrage,1
FRA_legal_equality,1
FRA_industrial_collectivization,1
FRA_agricultural_collectivization,1
FRA_force_the_issue,1
FRA_reconciliation,1
FRA_constitutional_convention,1
FRA_anti_fascist_coalition,1
FRA_invite_anti_fascist_emigrants,1
FRA_reconnect_to_the_balkans,1
FRA_pre_empt_the_fascist_attack,1
FRA_loyalty_to_moscow,1
FRA_league_of_french_bolshevist_volunteers,1
FRA_host_the_german_exiles,1
FRA_revolution_to_the_utmost,1
FRA_destroy_the_counter_revolution,1
FRA_revolutionary_zeal,1
FRA_loyalty_to_the_cause,1
FRA_carry_the_revolution_north,1
FRA_carry_the_revolution_west,1
FRA_carry_the_revolution_east,1
FRA_carry_the_revolution_south,1
FRA_egalite_liberte_solidarite,1
FRA_reform_the_labour_laws,1
FRA_nationalize_key_industry,1
FRA_reorganize_the_aviation_industry,1
FRA_form_the_state_arsenals,1
FRA_general_work_council,1
FRA_dirigisme,1
FRA_national_champions,1
FRA_ban_the_leagues,1
FRA_the_blum_viollette_proposal,1
FRA_expand_the_citizenship,1
FRA_france_undividable,1
FRA_french_union,1
FRA_encourage_immigration,1
FRA_review_foreign_policy,1
FRA_intervention_in_spain,1
FRA_support_the_finns,1
FRA_confirm_eastern_commitments,1
FRA_strengthen_the_little_entente,1
FRA_invite_yugoslavia,1
FRA_invite_romania,1
FRA_invest_in_our_weaker_allies,1
FRA_coordinate_rearmament,1
FRA_foreign_guest_workers,1
FRA_join_the_ententes,1
FRA_revive_the_franco_polish_alliance,1
FRA_buy_time,1
FRA_strengthen_government_support,1
FRA_defensive_strategems,1
FRA_go_with_britain,0.9
FRA_arms_purchases_in_the_us,1
FRA_france_leads,1
FRA_concessions_to_italy,1
FRA_ratify_the_stresa_front,1
FRA_franco_soviet_treaty,1
FRA_leftist_rhetoric,1
FRA_national_mobilization,1
FRA_join_comintern,1
FRA_humanite_unie,1
FRA_revive_the_national_bloc,1
FRA_laissez_faire,1
FRA_protect_the_rights_of_man,1
FRA_freedom_front,1
FRA_stimulate_the_dynamic_market,1
FRA_agricultural_protectionism,1
FRA_economic_devolution,1
FRA_promote_entrepeneurship,1
FRA_ban_communism,1
FRA_utilize_the_leagues,1
FRA_national_regeneration,1
FRA_destroy_decadence,1
FRA_integralism,1
FRA_work,1
FRA_family,1
FRA_fatherland,1
FRA_political_unity,1
FRA_diplomatic_freedom,1
FRA_latin_entente,1
FRA_reach_out_to_spain,1
FRA_invite_portugal,1
FRA_compensate_italy,1
FRA_intervention_in_greece,1
FRA_the_congress_of_paris,1
FRA_the_natural_borders_of_france,1
FRA_towards_a_new_europe,1
FRA_establish_spheres_of_influence,1
FRA_split_belgium,1
FRA_align_belgium,1
FRA_grow_the_empire,1
FRA_bring_home_quebec,1
FRA_expand_to_the_suez,1
FRA_dominate_the_middle_east,1
FRA_right_wing_rhetoric,1
FRA_army_of_aggression,1
FRA_france_first,1
FRA_woo_italy,1
FRA_dismantle_the_democracies,1
FRA_join_germany,1
FRA_the_council_of_rambouillet,1
FRA_revise_the_constitution,1
FRA_repeal_the_law_of_exile,1
FRA_orleanist_restoration,1
FRA_guarantee_the_constitution,1
FRA_the_first_citizen_of_the_state,1
FRA_counter_action,1
FRA_no_further_humiliations,1
FRA_slum_clearing,1
FRA_public_welfare,1
FRA_the_legitimate_heir,1
FRA_secure_the_crown_of_spain,1
FRA_unite_the_crowns,1
FRA_two_countries_two_crowns,1
FRA_proclaim_the_third_empire,1
FRA_avenge_waterloo,1
FRA_reorganize_the_dutch,1
FRA_retribution_for_sedan,1
FRA_disunite_germany,1
FRA_return_to_borodino,1
FRA_je_suis_la_deluge,1
FRA_naval_rearmament,_
FRA_colonial_naval_bases,_
FRA_develop_colonial_dockyards,_
FRA_the_old_school,_
FRA_capital_ship_focus,_
FRA_carrier_focus,_
FRA_carrier_planes,_
FRA_rush_the_richelieus,_
FRA_prioritize_the_joffre,_
FRA_the_young_school,_
FRA_undersea_combat,_
FRA_surface_combat,_
FRA_improved_screen_ships,_
FRA_naval_doctrine,_
FRA_air_focus,_
FRA_fighter_focus,_
FRA_heavy_fighter_focus,_
FRA_bomber_focus,_
FRA_air_doctrine,_
FRA_heavy_bomber_focus,_
FRA_naval_bomber_focus,_
