POL_the_four_year_plan,10
POL_additional_research_slot1,10
POL_central_region_strategy,10
POL_expansion_of_new_towns,10
POL_start_central_industrial_region,10
POL_expand_central_industrial_region,10
POL_expand_katowice_mines,10
POL_additional_research_slot2,10
POL_ideological_fanaticism,10
POL_abolish_segregated_seating,10
POL_fill_the_railways_gaps,10
POL_national_defence_fund,10
POL_central_defence_of_poland,10
POL_develop_upper_silesia,10
POL_agrarian_reform,10
POL_invest_in_eastern_poland,10
POL_invest_in_the_old_polish_region,10
POL_modernize_congressional_factories,10
POL_warsaw_main_railway_station,10
POL_prepare_for_the_next_war,5
POL_new_military_academy,10
POL_standardisation_of_equipment,10
POL_army_modernisation,10
POL_modernising_the_cavalry,10
POL_attract_foreign_motors,10
POL_study_foreign_tanks,10
POL_cruiser_tank_experiments,10
POL_artillery_modernisation,10
POL_anti_tank_guns,10
POL_anti_blitz_vehicles,10
POL_adaptive_designs,10
POL_air_base_expansion,1
POL_fighter_modernisation,10
POL_air_innovations,10
POL_heavy_fighter_concept,10
POL_naval_bomber_experiments,10
POL_medium_bomber_focus,10
POL_light_bomber_focus,10
POL_air_modernisations_programme,10
POL_rocket_development,1
POL_complete_april_constitution,10
POL_polish_militarism,10
POL_consolidate_sanation_government,10
POL_the_castle,10
POL_eliminate_socialist_parties,10
POL_dissolve_the_sejm,10
POL_promote_chemical_industry,10
POL_camp_of_national_unity,10
POL_the_sanation_left,10
POL_modus_vivendi,10
POL_draft_a_new_constitution,10
POL_legion_of_merit,10
POL_the_left_chairman,10
POL_common_organization_of_society,10
POL_dissolve_the_bbwr,10
POL_the_sanation_right,10
POL_department_for_home_defence,10
POL_support_right_paramilitaries,10
POL_codify_national_unity,10
POL_second_man_of_the_state,10
POL_ozon,10
POL_polish_revanchism,10
POL_baltic_ultimatums,10
POL_pan_slavic_revanchism,10
POL_the_old_borders,10
POL_annex_czech,10
POL_sea_to_sea,10
POL_baltic_security,10
POL_protect_czechozlovakia,10
POL_baltic_alliance_focus,10
POL_romanian_alliance,10
POL_plan_west,10
POL_the_prusya_line,10
POL_invest_anti_air,10
POL_the_prusya_army,10
POL_expand_poznan_forts,10
POL_hel_fortified_area,10
POL_local_western_plans,10
POL_sudeten_mountaineers,10
POL_silesia_fortified_area,10
POL_complete_plan_west,10
POL_plan_east,10
POL_eastern_conscripts,10
POL_belorussian_army,10
POL_ruthenian_army,10
POL_fortification_of_belarus,10
POL_fortification_of_ukraine,10
POL_supply_the_rail_nexus,10
POL_local_eastern_plans,10
POL_complete_plan_east,10
POL_sabotage_polish_industry,10
POL_align_with_the_west,10
POL_join_allies,10
POL_romanian_bridgehead_strategy,10
POL_lithuanian_ultimatum,10
POL_lithuanian_alliance,10
POL_lithuanian_annexation,10
POL_restore_the_sejm,2.5
POL_organize_the_peasants_strike,2.5
POL_woo_morges_staff,2.5
POL_ease_sanationist_tensions,2.5
POL_arm_peasant_militia,2.5
POL_state_national_council,2.5
POL_communal_governance,2.5
POL_a_leftist_sejm,2.5
POL_raise_the_black_madonna,2.5
POL_reassemble_the_sejm,2.5
POL_empower_the_morges,2.5
POL_KPP_focus,2.5
POL_surrender_the_east,2.5
POL_polish_peoples_republic,2.5
POL_soviet_industry,2.5
POL_pressure_for_the_west,2.5
POL_soviet_military_staff,2.5
POL_com_independence,2.5
POL_greater_polish_SSR,5
POL_polish_path_to_socialism,2.5
POL_anti_imperialism,2.5
POL_anti_capitalist_revolution,2.5
POL_morges_pact,10
POL_morges_economic_union,10
POL_purchase_madagascar,10
POL_invite_romania_to_morges,10
POL_preserve_bougoise_democracy,10
POL_baltic_socialism,2.5
POL_dismantle_capitalist_empires,2.5
POL_anti_fascist_military,2.5
POL_preserve_baltic_independence,2.5
POL_dismantle_fascist_empires,2.5
POL_dismantle_soviet_empire,2.5
POL_social_commonwealth,2.5
POL_elect_a_PSL_leader,2.5
POL_invest_in_the_peasantry,2.5
POL_dabrowszczacy,2.5
POL_leftist_economics,2.5
POL_committee_of_national_liberation,2.5
POL_non_discriminatory_recruitment,2.5
POL_armia_ludowa,2.5
POL_lower_class_education,2.5
POL_press_for_liberia,2.5
POL_support_colonial_workers_strikes,2.5
POL_reopen_the_maritime_and_colonial_league,2.5
POL_assemble_the_regency_council,2.5
POL_fulfil_fifth_of_november,2.5
POL_habsburg,2.5
POL_restore_the_diet_of_galicia,2.5
POL_support_monarchy_in_CZE,2.5
POL_royal_hussars,2.5
POL_habsburg_monarchist_militants,2.5
POL_king_of_bohemia,2.5
